datetime,kwh,athome
2018-01-03 05:43:14.013229+00:00,0.24,2
2018-01-03 05:49:14.365899+00:00,0.18,2
2018-01-03 05:50:14.427429+00:00,0.24,2
2018-01-03 05:52:14.549848+00:00,0.3,2
2018-01-03 05:53:14.612640+00:00,0.24,2
2018-01-03 06:00:15.034188+00:00,0.18,2
2018-01-03 06:01:15.102292+00:00,0.3,2
2018-01-03 06:02:15.153399+00:00,0.24,2
2018-01-03 06:03:15.216843+00:00,0.3,2
2018-01-03 06:04:15.288957+00:00,0.24,2
2018-01-03 06:09:15.582229+00:00,0.18,2
2018-01-03 06:10:15.640113+00:00,0.24,2
2018-01-03 06:11:15.702537+00:00,0.3,2
2018-01-03 06:12:15.760332+00:00,0.24,2
2018-01-03 06:16:16.002099+00:00,0.3,2
2018-01-03 06:17:16.064383+00:00,0.24,2
2018-01-03 06:18:16.124505+00:00,0.42,2
2018-01-03 06:19:24.674231+00:00,0.36,2
2018-01-03 06:20:24.750927+00:00,7.77,2
2018-01-03 06:21:24.796069+00:00,5.58,2
2018-01-03 06:23:24.915525+00:00,5.88,2
2018-01-03 06:24:33.498065+00:00,0.33,2
2018-01-03 06:25:33.548855+00:00,9.12,2
2018-01-03 06:27:44.768880+00:00,0.27,2
2018-01-03 06:28:25.884552+00:00,0.3,2
2018-01-03 06:29:25.945378+00:00,9.12,2
2018-01-03 06:31:04.535273+00:00,0.36,2
2018-01-03 06:32:04.605882+00:00,9.12,2
2018-01-03 06:33:45.711061+00:00,0.3,2
2018-01-03 06:35:56.931330+00:00,9.06,2
2018-01-03 06:36:56.981680+00:00,4.08,2
2018-01-03 06:37:57.046139+00:00,0.42,2
2018-01-03 06:38:57.105897+00:00,0.48,2
2018-01-03 06:39:57.180839+00:00,0.45,2
2018-01-03 06:40:57.226942+00:00,0.42,2
2018-01-03 06:45:57.526347+00:00,0.48,2
2018-01-03 06:46:57.590166+00:00,0.42,2
2018-01-03 06:47:57.648319+00:00,2.13,2
2018-01-03 06:48:57.716868+00:00,2.73,2
2018-01-03 06:49:58.045635+00:00,2.88,2
2018-01-03 06:50:57.833317+00:00,2.16,2
2018-01-03 06:51:57.894501+00:00,0.69,2
2018-01-03 06:52:36.892325+00:00,0.12,2
2018-01-03 06:53:37.001387+00:00,2.82,2
2018-01-03 06:54:37.009810+00:00,0.96,2
2018-01-03 06:55:37.072860+00:00,0.42,2
2018-01-03 06:58:37.290109+00:00,0.36,2
2018-01-03 06:59:37.315839+00:00,0.48,2
2018-01-03 07:00:37.372064+00:00,0.42,2
2018-01-03 07:01:37.433503+00:00,0.24,2
2018-01-03 07:03:37.564194+00:00,0.3,2
2018-01-03 07:04:37.617953+00:00,0.24,2
2018-01-03 07:06:37.738727+00:00,0.3,2
2018-01-03 07:07:37.804128+00:00,0.24,2
2018-01-03 07:09:37.921135+00:00,0.3,2
2018-01-03 07:10:37.982337+00:00,0.24,2
2018-01-03 07:11:49.059603+00:00,0.0,2
2018-01-03 07:12:49.117969+00:00,0.3,2
2018-01-03 07:13:49.223922+00:00,0.24,2
2018-01-03 07:15:49.299739+00:00,0.42,2
2018-01-03 07:16:49.358376+00:00,0.36,1
2018-01-03 07:17:49.427307+00:00,0.42,1
2018-01-03 07:18:49.482300+00:00,0.36,1
2018-01-03 07:25:49.913868+00:00,0.39,1
2018-01-03 07:27:50.171149+00:00,0.36,1
2018-01-03 07:41:50.880395+00:00,0.3,1
2018-01-03 07:42:50.943170+00:00,0.36,1
2018-01-03 08:01:52.212552+00:00,0.24,1
2018-01-03 08:02:52.148088+00:00,0.3,1
2018-01-03 08:03:52.211801+00:00,0.24,1
2018-01-03 08:06:52.396028+00:00,0.3,1
2018-01-03 08:07:52.450079+00:00,0.24,1
2018-01-03 08:10:52.633267+00:00,0.3,1
2018-01-03 08:11:52.694111+00:00,0.24,1
2018-01-03 08:14:53.098127+00:00,0.3,1
2018-01-03 08:15:52.936359+00:00,0.24,1
2018-01-03 08:18:53.120678+00:00,0.3,1
2018-01-03 08:19:53.177388+00:00,0.24,1
2018-01-03 08:21:53.297804+00:00,0.3,1
2018-01-03 08:22:53.362645+00:00,0.24,1
2018-01-03 08:25:53.576790+00:00,0.3,1
2018-01-03 08:26:53.598383+00:00,0.24,1
2018-01-03 08:28:53.720217+00:00,0.3,1
2018-01-03 08:29:53.786310+00:00,0.24,1
2018-01-03 08:31:53.909023+00:00,0.3,1
2018-01-03 08:32:53.965426+00:00,0.24,1
2018-01-03 08:34:54.086033+00:00,0.3,1
2018-01-03 08:35:54.174024+00:00,0.24,1
2018-01-03 08:37:54.267666+00:00,0.3,1
2018-01-03 08:38:54.329404+00:00,0.24,1
2018-01-03 08:40:54.447429+00:00,0.3,1
2018-01-03 08:41:54.509835+00:00,0.24,1
2018-01-03 08:44:54.686507+00:00,0.3,1
2018-01-03 08:45:54.753296+00:00,0.24,1
2018-01-03 08:50:55.055868+00:00,3.81,1
2018-01-03 08:51:55.125755+00:00,9.03,1
2018-01-03 08:54:12.214444+00:00,0.36,1
2018-01-03 08:55:12.280917+00:00,9.0,1
2018-01-03 08:57:12.388618+00:00,2.01,1
2018-01-03 08:58:12.446433+00:00,0.18,1
2018-01-03 09:02:12.687709+00:00,0.75,1
2018-01-03 09:03:12.750052+00:00,1.05,1
2018-01-03 09:04:12.881902+00:00,0.36,1
2018-01-03 09:05:12.873216+00:00,0.18,1
2018-01-03 09:07:13.120684+00:00,0.24,1
2018-01-03 09:08:13.049153+00:00,0.18,1
2018-01-03 09:09:13.111151+00:00,0.24,1
2018-01-03 09:10:13.169903+00:00,0.18,1
2018-01-03 09:12:13.291890+00:00,0.12,1
2018-01-03 09:13:13.353072+00:00,0.18,1
2018-01-03 09:19:13.713483+00:00,0.12,1
2018-01-03 09:20:13.772497+00:00,0.18,1
2018-01-03 09:25:14.079193+00:00,0.12,0
2018-01-03 09:26:14.170059+00:00,0.18,0
2018-01-03 09:30:14.388234+00:00,0.24,0
2018-01-03 09:31:14.439922+00:00,0.3,0
2018-01-03 09:34:14.627681+00:00,0.24,0
2018-01-03 09:35:14.684726+00:00,0.3,0
2018-01-03 09:36:14.742669+00:00,0.24,0
2018-01-03 09:37:14.806279+00:00,0.3,0
2018-01-03 09:39:14.928913+00:00,0.24,0
2018-01-03 09:40:14.988433+00:00,0.3,0
2018-01-03 09:42:15.927916+00:00,0.24,0
2018-01-03 09:44:16.046362+00:00,0.3,0
2018-01-03 09:46:16.169793+00:00,0.24,0
2018-01-03 09:47:16.230048+00:00,0.3,0
2018-01-03 09:48:16.292983+00:00,0.24,0
2018-01-03 09:49:16.353544+00:00,0.3,0
2018-01-03 09:50:16.412521+00:00,0.24,0
2018-01-03 09:51:16.472749+00:00,0.3,0
2018-01-03 09:52:16.528516+00:00,0.24,0
2018-01-03 09:53:16.594088+00:00,0.3,0
2018-01-03 09:54:16.659408+00:00,0.24,0
2018-01-03 09:55:16.714265+00:00,0.3,0
2018-01-03 09:56:16.775485+00:00,0.24,0
2018-01-03 09:57:17.037926+00:00,0.3,0
2018-01-03 09:58:16.895458+00:00,0.24,0
2018-01-03 09:59:16.956751+00:00,0.3,0
2018-01-03 10:01:17.078949+00:00,0.24,0
2018-01-03 10:02:17.133801+00:00,0.3,0
2018-01-03 10:03:17.196372+00:00,0.24,0
2018-01-03 10:04:17.266280+00:00,0.3,0
2018-01-03 10:05:17.432432+00:00,0.24,0
2018-01-03 10:06:17.382703+00:00,0.3,0
2018-01-03 10:07:17.439729+00:00,0.24,0
2018-01-03 10:08:17.579647+00:00,0.3,0
2018-01-03 10:09:17.559456+00:00,0.24,0
2018-01-03 10:10:17.627615+00:00,0.3,0
2018-01-03 10:11:17.678292+00:00,0.24,0
2018-01-03 10:12:17.744237+00:00,0.3,0
2018-01-03 10:13:17.802141+00:00,0.24,0
2018-01-03 10:14:17.875619+00:00,0.3,0
2018-01-03 10:15:17.924035+00:00,0.24,0
2018-01-03 10:16:18.030867+00:00,0.3,0
2018-01-03 10:17:18.047714+00:00,0.18,0
2018-01-03 10:18:18.104662+00:00,0.12,0
2018-01-03 10:19:18.174278+00:00,0.18,0
2018-01-03 10:23:18.411037+00:00,0.12,0
2018-01-03 10:24:18.472664+00:00,0.18,0
2018-01-03 10:27:18.652048+00:00,0.12,0
2018-01-03 10:28:18.715902+00:00,0.18,0
2018-01-03 10:32:18.956407+00:00,0.12,0
2018-01-03 10:33:19.015348+00:00,0.18,0
2018-01-03 10:37:19.300141+00:00,0.12,0
2018-01-03 10:38:19.318390+00:00,0.18,0
2018-01-03 10:39:19.383454+00:00,0.3,0
2018-01-03 10:40:19.439684+00:00,0.24,0
2018-01-03 10:42:19.565245+00:00,0.18,0
2018-01-03 10:43:19.623011+00:00,0.24,0
2018-01-03 10:45:19.740206+00:00,0.18,0
2018-01-03 10:49:19.982543+00:00,0.24,0
2018-01-03 10:55:20.343248+00:00,0.18,0
2018-01-03 10:59:20.594084+00:00,0.24,0
2018-01-03 11:05:20.948784+00:00,0.18,0
2018-01-03 11:07:21.176022+00:00,0.12,0
2018-01-03 11:08:21.131907+00:00,0.24,0
2018-01-03 11:15:21.552150+00:00,0.18,0
2018-01-03 11:16:21.613466+00:00,0.12,0
2018-01-03 11:17:21.673858+00:00,0.18,0
2018-01-03 11:19:21.795225+00:00,0.3,0
2018-01-03 11:20:22.034649+00:00,0.24,0
2018-01-03 11:24:22.100296+00:00,0.18,0
2018-01-03 11:27:22.280079+00:00,0.12,0
2018-01-03 11:28:22.342767+00:00,0.18,0
2018-01-03 11:32:22.584248+00:00,0.12,0
2018-01-03 11:33:22.644881+00:00,0.18,0
2018-01-03 11:36:22.824821+00:00,0.12,0
2018-01-03 11:37:22.884983+00:00,0.18,0
2018-01-03 11:40:23.072222+00:00,0.12,0
2018-01-03 11:41:23.126693+00:00,0.18,0
2018-01-03 11:42:23.186893+00:00,0.12,0
2018-01-03 11:43:23.251312+00:00,0.18,0
2018-01-03 11:45:23.369142+00:00,0.24,0
2018-01-03 11:51:23.735149+00:00,0.12,0
2018-01-03 11:52:23.935343+00:00,0.18,0
2018-01-03 11:54:23.912261+00:00,0.24,0
2018-01-03 12:01:24.332530+00:00,0.3,0
2018-01-03 12:04:24.516647+00:00,0.36,0
2018-01-03 12:07:24.701264+00:00,0.3,0
2018-01-03 12:08:24.759501+00:00,0.36,0
2018-01-03 12:09:24.819385+00:00,0.39,0
2018-01-03 12:10:24.884098+00:00,0.3,0
2018-01-03 12:12:25.003146+00:00,0.24,0
2018-01-03 12:13:25.066010+00:00,0.3,0
2018-01-03 12:14:25.117936+00:00,0.36,0
2018-01-03 12:16:25.241176+00:00,0.3,0
2018-01-03 12:17:25.302152+00:00,0.36,0
2018-01-03 12:19:25.443717+00:00,0.39,0
2018-01-03 12:20:25.485541+00:00,0.3,0
2018-01-03 12:21:25.542290+00:00,0.24,0
2018-01-03 12:22:25.604081+00:00,0.3,0
2018-01-03 12:23:25.662411+00:00,0.24,0
2018-01-03 12:25:25.783359+00:00,0.3,0
2018-01-03 12:26:25.846588+00:00,0.24,0
2018-01-03 12:27:26.097999+00:00,0.3,0
2018-01-03 12:28:25.972087+00:00,0.24,0
2018-01-03 12:29:26.030369+00:00,0.3,0
2018-01-03 12:30:26.090515+00:00,0.24,0
2018-01-03 12:31:26.156233+00:00,0.3,0
2018-01-03 12:32:26.211788+00:00,0.24,0
2018-01-03 12:33:26.271820+00:00,0.3,0
2018-01-03 12:34:26.334194+00:00,0.24,0
2018-01-03 12:35:26.393243+00:00,0.3,0
2018-01-03 12:36:26.453860+00:00,0.24,0
2018-01-03 12:37:26.517604+00:00,0.3,0
2018-01-03 12:38:26.600944+00:00,0.24,0
2018-01-03 12:39:26.636598+00:00,0.3,0
2018-01-03 12:40:26.693470+00:00,0.24,0
2018-01-03 12:41:26.757186+00:00,0.3,0
2018-01-03 12:42:26.817957+00:00,0.24,0
2018-01-03 12:43:26.983703+00:00,0.3,0
2018-01-03 12:44:26.936702+00:00,0.24,0
2018-01-03 12:45:27.000593+00:00,0.3,0
2018-01-03 12:46:27.062983+00:00,0.24,0
2018-01-03 12:47:27.132985+00:00,0.3,0
2018-01-03 12:48:27.181871+00:00,0.24,0
2018-01-03 12:49:27.241072+00:00,0.3,0
2018-01-03 12:50:27.300001+00:00,0.24,0
2018-01-03 12:51:27.361716+00:00,0.18,0
2018-01-03 12:55:27.618803+00:00,0.12,0
2018-01-03 12:56:27.665131+00:00,0.18,0
2018-01-03 12:59:27.848319+00:00,0.12,0
2018-01-03 13:00:27.907126+00:00,0.18,0
2018-01-03 13:04:28.147831+00:00,0.12,0
2018-01-03 13:05:28.211256+00:00,0.18,0
2018-01-03 13:09:28.448928+00:00,0.12,0
2018-01-03 13:10:28.511098+00:00,0.18,0
2018-01-03 13:14:28.752434+00:00,0.12,0
2018-01-03 13:15:28.811220+00:00,0.18,0
2018-01-03 13:19:29.054182+00:00,0.12,0
2018-01-03 13:20:29.169878+00:00,0.18,0
2018-01-03 13:24:29.358826+00:00,0.12,0
2018-01-03 13:25:29.418998+00:00,0.18,0
2018-01-03 13:30:29.720746+00:00,0.12,0
2018-01-03 13:31:29.779466+00:00,0.18,0
2018-01-03 13:35:30.026033+00:00,0.12,0
2018-01-03 13:36:30.086840+00:00,0.18,0
2018-01-03 13:40:30.324607+00:00,0.12,0
2018-01-03 13:41:30.391653+00:00,0.18,0
2018-01-03 13:43:30.507754+00:00,0.12,0
2018-01-03 13:44:30.578057+00:00,0.18,0
2018-01-03 13:48:30.807272+00:00,0.12,0
2018-01-03 13:49:30.932177+00:00,0.18,0
2018-01-03 13:53:31.109135+00:00,0.12,0
2018-01-03 13:54:31.189200+00:00,0.18,0
2018-01-03 13:58:31.412039+00:00,0.12,0
2018-01-03 13:59:31.470163+00:00,0.18,0
2018-01-03 14:02:40.168189+00:00,0.0,0
2018-01-03 14:03:40.207175+00:00,0.18,0
2018-01-03 14:04:40.276537+00:00,0.12,0
2018-01-03 14:05:40.326624+00:00,0.18,0
2018-01-03 14:09:40.567749+00:00,0.12,0
2018-01-03 14:10:40.632905+00:00,0.18,0
2018-01-03 14:14:40.873074+00:00,0.12,0
2018-01-03 14:15:40.973772+00:00,0.18,0
2018-01-03 14:19:41.177123+00:00,0.12,0
2018-01-03 14:20:41.235627+00:00,0.18,0
2018-01-03 14:23:41.416892+00:00,0.12,0
2018-01-03 14:24:41.481022+00:00,0.18,0
2018-01-03 14:28:41.856532+00:00,0.12,0
2018-01-03 14:29:41.780554+00:00,0.18,0
2018-01-03 14:33:42.025893+00:00,0.12,0
2018-01-03 14:34:42.081694+00:00,0.18,0
2018-01-03 14:39:42.385707+00:00,0.36,0
2018-01-03 14:40:42.446019+00:00,0.3,0
2018-01-03 14:41:42.507430+00:00,0.24,0
2018-01-03 14:43:42.629359+00:00,0.3,0
2018-01-03 14:44:42.695705+00:00,0.24,0
2018-01-03 14:45:42.750794+00:00,0.3,0
2018-01-03 14:46:42.810772+00:00,0.24,0
2018-01-03 14:47:42.909879+00:00,0.3,0
2018-01-03 14:49:42.993664+00:00,0.24,0
2018-01-03 14:50:43.069220+00:00,0.3,0
2018-01-03 14:51:43.116931+00:00,0.24,0
2018-01-03 14:52:43.264865+00:00,0.3,0
2018-01-03 14:53:43.238060+00:00,0.24,0
2018-01-03 14:54:43.302535+00:00,0.3,0
2018-01-03 14:55:43.366256+00:00,0.24,0
2018-01-03 14:56:43.422612+00:00,0.3,0
2018-01-03 14:57:43.478330+00:00,0.24,0
2018-01-03 14:59:43.600294+00:00,0.3,0
2018-01-03 15:00:43.659914+00:00,0.24,0
2018-01-03 15:01:43.722437+00:00,0.3,0
2018-01-03 15:02:43.787492+00:00,0.24,0
2018-01-03 15:03:25.283835+00:00,0.0,0
2018-01-03 15:04:25.658861+00:00,0.3,0
2018-01-03 15:06:25.467961+00:00,0.36,0
2018-01-03 15:08:25.588555+00:00,0.3,0
2018-01-03 15:09:25.651445+00:00,0.36,0
2018-01-03 15:11:25.771322+00:00,0.3,0
2018-01-03 15:12:25.865470+00:00,0.24,0
2018-01-03 15:13:25.893278+00:00,0.3,0
2018-01-03 15:14:25.955768+00:00,0.24,0
2018-01-03 15:15:26.013625+00:00,0.36,0
2018-01-03 15:16:05.035417+00:00,0.0,0
2018-01-03 15:17:05.096489+00:00,0.39,0
2018-01-03 15:18:05.163334+00:00,0.36,0
2018-01-03 15:20:05.278679+00:00,0.3,0
2018-01-03 15:21:05.351271+00:00,0.36,0
2018-01-03 15:22:05.401503+00:00,0.3,0
2018-01-03 15:24:05.514440+00:00,0.24,0
2018-01-03 15:25:05.579424+00:00,0.3,0
2018-01-03 15:26:05.646421+00:00,0.36,0
2018-01-03 15:28:05.765946+00:00,0.3,0
2018-01-03 15:29:05.822567+00:00,0.36,0
2018-01-03 15:30:05.881646+00:00,0.33,0
2018-01-03 15:31:05.942766+00:00,0.27,0
2018-01-03 15:32:06.201737+00:00,0.24,0
2018-01-03 15:33:06.066427+00:00,0.12,0
2018-01-03 15:34:06.122541+00:00,0.18,0
2018-01-03 15:36:06.245021+00:00,0.3,0
2018-01-03 15:37:06.308857+00:00,0.24,0
2018-01-03 15:42:06.609978+00:00,0.18,0
2018-01-03 15:46:06.846012+00:00,0.24,0
2018-01-03 15:53:07.273195+00:00,0.18,0
2018-01-03 15:56:07.455936+00:00,0.24,0
2018-01-03 16:03:07.878858+00:00,0.18,0
2018-01-03 16:06:08.064265+00:00,0.24,0
2018-01-03 16:13:08.484420+00:00,0.18,0
2018-01-03 16:16:08.670134+00:00,0.24,0
2018-01-03 16:23:09.096727+00:00,0.18,0
2018-01-03 16:24:20.192610+00:00,0.0,0
2018-01-03 16:25:59.273330+00:00,0.36,0
2018-01-03 16:26:59.334931+00:00,0.42,1
2018-01-03 16:27:59.394234+00:00,0.36,1
2018-01-03 16:29:59.551518+00:00,0.42,1
2018-01-03 16:30:59.601670+00:00,0.36,1
2018-01-03 16:33:59.768245+00:00,0.3,1
2018-01-03 16:35:59.875403+00:00,0.36,1
2018-01-03 16:36:59.941622+00:00,0.42,1
2018-01-03 16:38:00.003158+00:00,0.36,1
2018-01-03 16:40:00.126596+00:00,0.42,1
2018-01-03 16:41:00.185438+00:00,0.36,1
2018-01-03 16:43:00.300737+00:00,0.24,1
2018-01-03 16:44:00.371354+00:00,0.3,1
2018-01-03 16:45:09.489191+00:00,0.0,1
2018-01-03 16:46:10.133911+00:00,0.42,1
2018-01-03 16:48:09.758334+00:00,0.36,1
2018-01-03 16:49:09.768310+00:00,0.45,1
2018-01-03 16:50:09.792701+00:00,0.36,1
2018-01-03 16:51:09.854318+00:00,0.42,1
2018-01-03 16:52:09.912129+00:00,0.36,1
2018-01-03 16:53:09.974271+00:00,0.42,1
2018-01-03 16:54:10.319294+00:00,0.36,1
2018-01-03 16:55:10.101793+00:00,0.42,1
2018-01-03 16:56:10.156382+00:00,0.36,1
2018-01-03 16:58:10.369546+00:00,0.42,1
2018-01-03 16:59:10.382368+00:00,0.45,1
2018-01-03 17:00:10.399014+00:00,0.42,1
2018-01-03 17:00:49.488497+00:00,0.06,1
2018-01-03 17:01:49.550740+00:00,0.36,1
2018-01-03 17:02:49.608978+00:00,0.42,1
2018-01-03 17:07:49.916260+00:00,0.36,1
2018-01-03 17:19:50.643501+00:00,0.42,1
2018-01-03 17:20:50.887456+00:00,0.48,1
2018-01-03 17:21:50.760118+00:00,0.51,1
2018-01-03 17:22:50.824327+00:00,0.54,1
2018-01-03 17:23:50.973222+00:00,0.48,1
2018-01-03 17:24:50.946645+00:00,0.42,1
2018-01-03 17:25:50.999464+00:00,0.48,1
2018-01-03 17:27:51.123906+00:00,0.54,1
2018-01-03 17:28:51.183382+00:00,0.6,1
2018-01-03 17:29:51.251598+00:00,0.54,1
2018-01-03 17:30:51.309506+00:00,0.6,1
2018-01-03 17:31:51.390671+00:00,0.54,1
2018-01-03 17:32:51.425597+00:00,0.63,1
2018-01-03 17:35:51.608430+00:00,0.54,1
2018-01-03 17:36:51.670564+00:00,0.63,1
2018-01-03 17:37:51.730140+00:00,0.6,1
2018-01-03 17:38:51.795429+00:00,0.57,1
2018-01-03 17:39:52.080973+00:00,0.63,1
2018-01-03 17:40:51.911126+00:00,0.6,1
2018-01-03 17:42:52.064833+00:00,0.54,1
2018-01-03 17:44:52.150536+00:00,0.6,1
2018-01-03 17:45:52.212453+00:00,0.54,1
2018-01-03 17:46:52.274928+00:00,0.63,1
2018-01-03 17:48:52.395119+00:00,0.6,1
2018-01-03 17:49:52.455243+00:00,0.66,1
2018-01-03 17:50:52.518233+00:00,0.54,1
2018-01-03 17:51:52.575429+00:00,0.66,1
2018-01-03 17:52:52.638501+00:00,0.57,1
2018-01-03 17:53:52.698754+00:00,0.6,1
2018-01-03 17:56:52.879025+00:00,0.54,1
2018-01-03 17:57:52.942234+00:00,0.6,1
2018-01-03 17:58:53.096494+00:00,0.69,1
2018-01-03 17:59:53.063049+00:00,0.63,1
2018-01-03 18:00:53.120539+00:00,0.54,1
2018-01-03 18:01:53.212015+00:00,0.63,1
2018-01-03 18:02:34.296926+00:00,0.0,1
2018-01-03 18:03:34.363151+00:00,0.6,1
2018-01-03 18:04:34.421629+00:00,0.54,1
2018-01-03 18:05:34.478850+00:00,0.48,1
2018-01-03 18:06:34.543453+00:00,0.45,1
2018-01-03 18:07:34.602576+00:00,0.48,1
2018-01-03 18:09:34.722852+00:00,0.42,1
2018-01-03 18:10:34.782131+00:00,0.48,1
2018-01-03 18:11:34.844554+00:00,0.42,1
2018-01-03 18:12:34.909678+00:00,0.48,1
2018-01-03 18:13:34.963249+00:00,0.42,1
2018-01-03 18:14:35.027313+00:00,1.23,1
2018-01-03 18:15:35.087303+00:00,2.04,1
2018-01-03 18:16:35.145885+00:00,0.72,1
2018-01-03 18:17:35.213201+00:00,0.66,1
2018-01-03 18:18:35.270684+00:00,0.54,1
2018-01-03 18:19:35.331269+00:00,0.6,1
2018-01-03 18:20:35.387811+00:00,0.54,1
2018-01-03 18:21:35.445443+00:00,0.6,1
2018-01-03 18:22:35.513282+00:00,0.54,2
2018-01-03 18:23:35.571185+00:00,2.4,2
2018-01-03 18:24:35.629785+00:00,5.04,2
2018-01-03 18:25:35.695107+00:00,5.79,2
2018-01-03 18:26:35.761927+00:00,4.5,2
2018-01-03 18:27:35.820854+00:00,2.79,2
2018-01-03 18:28:35.881234+00:00,2.85,2
2018-01-03 18:29:35.940449+00:00,2.82,2
2018-01-03 18:31:36.056606+00:00,2.85,2
2018-01-03 18:32:36.113690+00:00,2.64,2
2018-01-03 18:33:36.176872+00:00,2.85,2
2018-01-03 18:35:36.292896+00:00,2.94,2
2018-01-03 18:36:36.359906+00:00,2.91,2
2018-01-03 18:37:36.420198+00:00,2.85,2
2018-01-03 18:38:36.483961+00:00,2.7,2
2018-01-03 18:39:36.539500+00:00,2.88,2
2018-01-03 18:40:36.606732+00:00,2.7,2
2018-01-03 18:41:45.664909+00:00,0.15,2
2018-01-03 18:42:45.734016+00:00,2.7,2
2018-01-03 18:43:45.786431+00:00,2.73,2
2018-01-03 18:44:45.848953+00:00,2.79,2
2018-01-03 18:45:45.911991+00:00,2.7,2
2018-01-03 18:46:45.968705+00:00,1.32,2
2018-01-03 18:47:46.029032+00:00,0.54,2
2018-01-03 18:48:46.090930+00:00,0.57,2
2018-01-03 18:49:46.151032+00:00,0.6,2
2018-01-03 18:50:46.206148+00:00,0.54,2
2018-01-03 18:51:46.271517+00:00,0.69,2
2018-01-03 18:52:46.326622+00:00,0.66,2
2018-01-03 18:53:46.393443+00:00,0.72,2
2018-01-03 18:54:46.452645+00:00,0.69,2
2018-01-03 18:55:46.511330+00:00,0.66,1
2018-01-03 18:56:46.570433+00:00,0.6,1
2018-01-03 18:57:46.632592+00:00,0.54,1
2018-01-03 18:58:46.694042+00:00,0.6,1
2018-01-03 18:59:46.754641+00:00,0.54,1
2018-01-03 19:02:46.936736+00:00,0.6,1
2018-01-03 19:03:46.994143+00:00,0.54,1
2018-01-03 19:06:47.180109+00:00,0.6,1
2018-01-03 19:07:47.238530+00:00,0.54,2
2018-01-03 19:08:25.734681+00:00,0.06,2
2018-01-03 19:09:25.801225+00:00,0.54,2
2018-01-03 19:11:25.918208+00:00,0.6,2
2018-01-03 19:12:25.973997+00:00,0.54,2
2018-01-03 19:15:26.160404+00:00,0.6,2
2018-01-03 19:16:26.219775+00:00,0.54,2
2018-01-03 19:19:26.403821+00:00,0.6,2
2018-01-03 19:20:26.463421+00:00,0.54,2
2018-01-03 19:25:26.765522+00:00,0.6,2
2018-01-03 19:26:26.824174+00:00,0.54,2
2018-01-03 19:29:27.008604+00:00,0.57,2
2018-01-03 19:32:27.191807+00:00,0.54,2
2018-01-03 19:33:27.257626+00:00,0.48,2
2018-01-03 19:34:27.310575+00:00,0.42,2
2018-01-03 19:35:27.372550+00:00,0.48,2
2018-01-03 19:36:27.439135+00:00,0.42,2
2018-01-03 19:37:27.494641+00:00,0.48,2
2018-01-03 19:38:27.550531+00:00,0.42,2
2018-01-03 19:39:27.614942+00:00,0.48,2
2018-01-03 19:40:27.678329+00:00,0.42,2
2018-01-03 19:41:27.734629+00:00,0.48,2
2018-01-03 19:42:27.796837+00:00,0.45,2
2018-01-03 19:43:27.858952+00:00,0.54,2
2018-01-03 19:44:27.920207+00:00,1.41,2
2018-01-03 19:45:27.983367+00:00,1.68,2
2018-01-03 19:46:28.037730+00:00,1.74,2
2018-01-03 19:47:28.110391+00:00,1.62,2
2018-01-03 19:48:28.163100+00:00,1.65,2
2018-01-03 19:49:28.222953+00:00,0.96,2
2018-01-03 19:50:28.285667+00:00,0.9,2
2018-01-03 19:51:28.345749+00:00,0.48,2
2018-01-03 19:52:28.420720+00:00,0.66,2
2018-01-03 19:53:28.463526+00:00,0.84,2
2018-01-03 19:54:28.524054+00:00,0.78,2
2018-01-03 19:56:28.648026+00:00,0.54,2
2018-01-03 19:57:28.705247+00:00,0.6,2
2018-01-03 19:58:28.766634+00:00,0.75,2
2018-01-03 19:59:28.963806+00:00,0.63,2
2018-01-03 20:00:28.895872+00:00,0.57,2
2018-01-03 20:01:28.949322+00:00,0.69,2
2018-01-03 20:02:29.006906+00:00,0.51,2
2018-01-03 20:03:29.075347+00:00,0.84,2
2018-01-03 20:04:29.130796+00:00,0.54,1
2018-01-03 20:06:29.249982+00:00,0.81,1
2018-01-03 20:07:29.310157+00:00,0.54,1
2018-01-03 20:08:29.367300+00:00,0.57,1
2018-01-03 20:09:29.432829+00:00,0.69,1
2018-01-03 20:10:29.491952+00:00,0.6,1
2018-01-03 20:11:29.549945+00:00,0.54,1
2018-01-03 20:12:29.613198+00:00,0.66,1
2018-01-03 20:14:29.732708+00:00,0.54,0
2018-01-03 20:15:29.791922+00:00,0.6,0
2018-01-03 20:16:29.849711+00:00,0.66,0
2018-01-03 20:17:29.914195+00:00,0.6,0
2018-01-03 20:18:29.972725+00:00,0.63,0
2018-01-03 20:19:30.034513+00:00,0.54,0
2018-01-03 20:20:30.101436+00:00,0.66,0
2018-01-03 20:22:30.223122+00:00,0.6,0
2018-01-03 20:23:30.276892+00:00,0.63,0
2018-01-03 20:24:30.338283+00:00,0.6,0
2018-01-03 20:26:39.020585+00:00,0.0,0
2018-01-03 20:27:39.088246+00:00,0.6,0
2018-01-03 20:29:39.201954+00:00,0.69,0
2018-01-03 20:30:39.271135+00:00,0.6,0
2018-01-03 20:32:39.390700+00:00,0.54,0
2018-01-03 20:34:39.511778+00:00,0.66,0
2018-01-03 20:35:39.572182+00:00,0.72,0
2018-01-03 20:36:39.662405+00:00,0.6,0
2018-01-03 20:37:39.693912+00:00,0.54,0
2018-01-03 20:38:39.772731+00:00,0.6,0
2018-01-03 20:39:39.816650+00:00,0.66,0
